,latitude,longitude,zip,po
5396,40.7716,-73.98100000000002,10019,New York
5397,40.8243,-73.9415,10039,New York
5398,40.7461,-73.9757,10017,New York
5399,40.7545,-73.9976,10199,New York
5400,40.7578,-73.9839,10020,New York
5401,40.694,-73.9672,11205,Brooklyn
5402,40.779,-73.953,10028,New York
5403,40.7267,-73.9773,10009,New York
5404,40.7933,-73.9675,10162,New York
5405,40.7334,-74.0018,10011,New York
5406,40.7745,-73.9897,10069,New York
5407,40.7468,-73.9777,10017,New York
5408,40.7063,-74.0095,10271,New York
5409,40.7439,-73.9743,10016,New York
5410,40.8223,-73.94,10030,New York
5411,40.8081,-73.9498,10026,New York
5412,40.7633,-73.9596,10065,New York
5413,40.7637,-73.9847,10018,New York
5414,40.7363,-73.9794,10009,New York
5415,40.742,-73.9841,10001,New York
5416,40.7471,-73.9846,10001,New York
5417,40.706,-74.0088,10271,New York
5418,40.753,-73.9958,10199,New York
5419,40.7459,-73.9572,11109,Long Island City
5420,40.8005,-73.9686,10025,New York
5421,40.7472,-73.991,10001,New York
5422,40.7461,-73.9757,10017,New York
5423,40.7725,-73.9819,10019,New York
5424,40.7566,-73.9937,10018,New York
5425,40.7254,-73.9027,11378,Maspeth
5426,40.7571,-73.9647,10022,New York
5427,40.8465,-73.9349,10032,New York
5428,40.6529,-73.9567,11226,Brooklyn
5429,40.7463,-73.9773,10017,New York
5430,40.7274,-74.0001,10012,New York
5431,40.743,-73.9975,10011,New York
5432,40.7494,-73.9875,10001,New York
5433,40.7085,-74.0165,10280,New York
5434,40.8438,-73.9401,10032,New York
5435,40.667,-73.9813,11215,Brooklyn
5436,40.7985,-73.9385,10035,New York
5437,40.7894,-73.9764,10162,New York
5438,40.7279,-73.9794,10009,New York
5439,40.7301,-73.9927,10003,New York
5440,40.8117,-73.9397,10037,New York
5441,40.7348,-73.9865,10003,New York
5442,40.7588,-73.9622,10022,New York
5443,40.7521,-74.0011,10199,New York
5444,40.7299,-73.9819,10009,New York
5445,40.7236,-74.0106,10013,New York
5446,40.7044,-74.0116,10006,New York
5447,40.7773,-73.9469,10028,New York
5448,40.7748,-73.9513,10044,New York
5449,40.7602,-73.9597,10065,New York
5450,40.7606,-73.9963,10018,New York
5451,40.7091,-74.0148,10006,New York
5452,40.7309,-73.9902,10003,New York
5453,40.6735,-73.9843,11215,Brooklyn
5454,40.8163,-73.9416,10030,New York
5455,40.6878,-73.9123,11233,Brooklyn
5456,40.7709,-73.9318,11102,Astoria
5457,40.7491,-73.9797,10110,New York
5458,40.8463,-73.9363,10032,New York
5459,40.753,-73.9958,10199,New York
5460,40.7487,-73.9895,10001,New York
5461,40.7082,-74.0029,10038,New York
5462,40.8015,-73.9668,10025,New York
5463,40.7554,-73.9692,10154,New York
5464,40.7707,-73.9506,10044,New York
5465,40.7304,-74.0039,10012,New York
5466,40.7476,-73.976,10017,New York
5467,40.7592,-73.9948,10018,New York
5468,40.7728,-73.9512,10044,New York
5469,40.7528,-74.0032,10199,New York
5470,40.7067,-74.018,10280,New York
5471,40.6455,-73.961,11226,Brooklyn
5472,40.7334,-74.0047,10011,New York
5473,40.7444,-73.9754,10017,New York
5474,40.7733,-73.9812,10023,New York
5475,40.7512,-74.0026,10199,New York
5476,40.7668,-73.9151,11103,Astoria
5477,40.7327,-73.8638,11374,Rego Park
5478,40.7568,-73.9982,10199,New York
5479,40.7299,-73.9819,10009,New York
5480,40.7779,-73.9515,10028,New York
5481,40.7606,-73.9994,10018,New York
5482,40.7069,-73.7624,11412,Saint Albans
5483,40.7897,-73.9734,10162,New York
5484,40.7459,-73.9564,11109,Long Island City
5485,40.7281,-73.9854,10003,New York
5486,40.7462,-73.9759,10017,New York
5487,40.7485,-73.98,10110,New York
5488,40.761,-73.999,10018,New York
5489,40.7635,-73.9848,10018,New York
5490,40.8307,-73.9494,10031,New York
5491,40.6754,-73.949,11216,Brooklyn
5492,40.7611,-73.923,11103,Astoria
5493,40.7695,-73.9603,10021,New York
5494,40.7562,-73.9968,10199,New York
5495,40.7459,-73.9564,11109,Long Island City
5496,40.708,-74.0149,10006,New York
5497,40.7726,-73.9486,10044,New York
5498,40.7722,-73.9494,10044,New York
5499,40.7411,-73.9979,10011,New York
5500,40.728,-73.9838,10009,New York
5501,40.7399,-74.0036,10011,New York
5502,40.7784,-73.9846,10069,New York
5503,40.7621,-73.9638,10065,New York
5504,40.6678,-73.9398,11213,Brooklyn
5505,40.7195,-73.9899,10002,New York
5506,40.7598,-73.9924,10018,New York
5507,40.7959,-73.9495,10026,New York
5508,40.7304,-74.0051,10012,New York
5509,40.7364,-73.9809,10009,New York
5510,40.7751,-73.9481,10028,New York
5511,40.7465,-73.9737,10017,New York
5512,40.733,-74.0089,10014,New York
5513,40.6927,-73.986,11201,Brooklyn
5514,40.6996,-73.9258,11237,Brooklyn
5515,40.7832,-73.9519,10028,New York
5516,40.8031,-73.9653,10025,New York
5517,40.7396,-73.9816,10016,New York
5518,40.7856,-73.9498,10029,New York
5519,40.7568,-73.9982,10199,New York
5520,40.7701,-73.9529,10044,New York
5521,40.7255,-73.9843,10009,New York
5522,40.7862,-73.9425,10029,New York
5523,40.7231,-74.0044,10013,New York
5524,40.7621,-73.9637,10065,New York
5525,40.7035,-73.9897,11201,Brooklyn
5526,40.7633,-73.9785,10103,New York
5527,40.7535,-73.9648,10154,New York
5528,40.8514,-73.9368,10034,New York
5529,40.7417,-73.977,10016,New York
5530,40.8175,-73.9366,10037,New York
5531,40.7233,-73.9958,10012,New York
5532,40.7602,-73.9689,10022,New York
5533,40.7701,-73.958,10021,New York
5534,40.6818,-73.9421,11216,Brooklyn
5535,40.7191,-74.0109,10013,New York
5536,40.7297,-73.9999,10012,New York
5537,40.7586,-73.9938,10018,New York
5538,40.7618,-73.9187,11103,Astoria
5539,40.7604,-73.9686,10022,New York
5540,40.6625,-73.9867,11215,Brooklyn
5541,40.7602,-73.9689,10022,New York
5542,40.8464,-73.9389,10032,New York
5543,40.761,-73.999,10018,New York
5544,40.7513,-73.9862,10001,New York
5545,40.8008,-73.965,10025,New York
5546,40.7436,-73.9727,10016,New York
5547,40.7496,-73.9831,10110,New York
5548,40.7325,-73.9977,10003,New York
5549,40.7238,-73.8858,11379,Middle Village
5550,40.7568,-73.9982,10199,New York
5551,40.8376,-73.9443,10032,New York
5552,40.742,-73.9969,10011,New York
5553,40.7376,-73.9827,10009,New York
5554,40.6798,-73.9414,11216,Brooklyn
5555,40.8014,-73.9427,10026,New York
5556,40.7878,-73.9763,10023,New York
5557,40.7604,-73.9653,10022,New York
5558,40.7678,-73.9915,10019,New York
5559,40.7372,-73.9981,10011,New York
5560,40.739,-73.9821,10009,New York
5561,40.7299,-73.9786,10009,New York
5562,40.7288,-74.0031,10012,New York
5563,40.7814,-73.9507,10028,New York
5564,40.7782,-73.9482,10028,New York
5565,40.7061,-74.0111,10271,New York
5566,40.7498,-73.9805,10110,New York
5567,40.7728,-73.9477,10044,New York
5568,40.6949,-73.9548,11206,Brooklyn
5569,40.6857,-73.9534,11216,Brooklyn
5570,40.7688,-73.9592,10021,New York
5571,40.7656,-73.9885,10019,New York
5572,40.7198,-73.9891,10002,New York
5573,40.7653,-73.9613,10065,New York
5574,40.8713,-73.9148,10468,Bronx
5575,40.7594,-73.96300000000002,10022,New York
5576,40.7887,-73.971,10162,New York
5577,40.7382,-73.9971,10011,New York
5578,40.6911,-73.9253,11221,Brooklyn
5579,40.845,-73.9401,10032,New York
5580,40.753,-74.0037,10199,New York
5581,40.7801,-73.9542,10028,New York
5582,40.7442,-73.8925,11373,Elmhurst
5583,40.761,-73.9885,10018,New York
5584,40.7394,-73.9811,10016,New York
5585,40.6862,-73.9996,11231,Brooklyn
5586,40.7548,-73.9944,10199,New York
5587,40.7098,-74.0091,10271,New York
5588,40.7097,-74.0065,10038,New York
5589,40.7672,-73.9245,11102,Astoria
5590,40.7198,-73.9964,10002,New York
5591,40.7803,-73.9466,10028,New York
5592,40.7315,-73.9875,10003,New York
5593,40.7697,-73.9542,10044,New York
5594,40.7298,-74.0005,10012,New York
5595,40.7604,-73.7812,11361,Bayside
5596,40.7287,-73.9838,10009,New York
5597,40.7776,-73.9454,10028,New York
5598,40.7656,-73.9905,10019,New York
5599,40.7438,-73.97800000000002,10016,New York
5600,40.7699,-73.9564,10021,New York
5601,40.7333,-73.975,10009,New York
5602,40.7805,-73.9464,10028,New York
5603,40.7695,-73.9603,10021,New York
5604,40.6942,-73.9446,11206,Brooklyn
5605,40.7656,-73.9582,10021,New York
5606,40.7869,-73.976,10023,New York
5607,40.74,-74.0038,10011,New York
5608,40.7655,-73.9772,10153,New York
5609,40.7074,-74.0122,10006,New York
5610,40.7067,-74.0072,10005,New York
5611,40.676,-73.9385,11213,Brooklyn
5612,40.7549,-73.969,10154,New York
5613,40.7704,-73.9566,10021,New York
5614,40.7957,-73.9705,10025,New York
5615,40.7695,-73.9603,10021,New York
5616,40.7381,-73.9961,10011,New York
5617,40.7957,-73.9705,10025,New York
5618,40.7332,-73.9937,10003,New York
5619,40.7325,-73.9875,10003,New York
5620,40.7986,-73.9372,10035,New York
5621,40.7084,-74.0057,10038,New York
5622,40.7862,-73.9508,10029,New York
5623,40.7327,-73.9933,10003,New York
5624,40.7798,-73.9758,10023,New York
5625,40.7751,-73.9886,10069,New York
5626,40.7795,-73.9479,10028,New York
5627,40.7477,-73.994,10119,New York
5628,40.7297,-73.9753,10009,New York
5629,40.7514,-73.9862,10001,New York
5630,40.7544,-73.9721,10171,New York
5631,40.7296,-73.9986,10012,New York
5632,40.7704,-73.9566,10021,New York
5633,40.762,-73.9857,10018,New York
5634,40.7286,-73.8484,11375,Forest Hills
5635,40.6876,-73.9566,11238,Brooklyn
5636,40.7399,-73.9864,10003,New York
5637,40.7413,-73.9781,10016,New York
5638,40.787,-73.9741,10162,New York
5639,40.7447,-73.9741,10017,New York
5640,40.744,-73.9964,10011,New York
5641,40.7966,-73.9476,10026,New York
5642,40.786,-73.9703,10162,New York
5643,40.7583,-73.9915,10018,New York
5644,40.7916,-73.9402,10029,New York
5645,40.7803,-73.976,10023,New York
5646,40.7606,-73.9994,10018,New York
5647,40.711,-73.9677,11205,Brooklyn
5648,40.77,-73.9513,10044,New York
5649,40.7647,-73.9826,10103,New York
5650,40.7538,-73.97399999999998,10167,New York
5651,40.7619,-73.9854,10018,New York
5652,40.7642,-73.994,10018,New York
5653,40.7544,-73.9721,10171,New York
5654,40.7193,-73.9865,10002,New York
5655,40.7784,-73.9523,10028,New York
5656,40.7301,-73.9935,10003,New York
5657,40.7338,-74.0009,10011,New York
5658,40.7615,-73.9662,10022,New York
5659,40.7691,-73.9857,10019,New York
5660,40.7553,-73.9953,10199,New York
5661,40.771,-73.9533,10044,New York
5662,40.6887,-73.9851,11217,Brooklyn
5663,40.7065,-74.0077,10005,New York
5664,40.7301,-73.9935,10003,New York
5665,40.6835,-73.9783,11217,Brooklyn
5666,40.7073,-74.0046,10005,New York
5667,40.7443,-73.9912,10001,New York
5668,40.7594,-73.9712,10022,New York
5669,40.7681,-73.9539,10044,New York
5670,40.7445,-73.9949,10011,New York
5671,40.7575,-73.9625,10022,New York
5672,40.7281,-73.8603,11374,Rego Park
5673,40.7257,-73.97800000000002,10009,New York
5674,40.6943,-73.9233,11237,Brooklyn
5675,40.7521,-73.9743,10017,New York
5676,40.6461,-73.9617,11226,Brooklyn
5677,40.7443,-73.9912,10001,New York
5678,40.734,-74.0046,10011,New York
5679,40.7719,-73.9544,10044,New York
5680,40.6881,-73.9553,11238,Brooklyn
5681,40.7784,-73.9523,10028,New York
5682,40.6362,-73.9599,11210,Brooklyn
5683,40.7545,-73.9984,10199,New York
5684,40.7425,-73.9926,10011,New York
5685,40.7633,-73.9683,10065,New York
5686,40.8292,-73.9406,10039,New York
5687,40.7424,-73.9999,10011,New York
5688,40.7701,-73.9859,10019,New York
5689,40.7698,-73.9512,10044,New York
5690,40.7605,-73.9678,10022,New York
5691,40.8054,-73.9657,10115,New York
5692,40.7279,-73.9807,10009,New York
5693,40.7758,-73.9508,10028,New York
5694,40.7481,-73.9564,11109,Long Island City
5695,40.7028,-73.9164,11237,Brooklyn
5696,40.7704,-73.9566,10021,New York
5697,40.7037,-73.9894,11201,Brooklyn
5698,40.8008,-73.965,10025,New York
5699,40.8233,-73.9405,10030,New York
5700,40.7052,-74.008,10005,New York
5701,40.7535,-73.9648,10154,New York
5702,40.8381,-73.9453,10032,New York
5703,40.7481,-73.9564,11109,Long Island City
5704,40.7206,-74.009,10013,New York
5705,40.7088,-74.0104,10271,New York
5706,40.7585,-73.8909,11372,Jackson Heights
5707,40.7617,-73.9617,10065,New York
5708,40.7721,-73.9861,10019,New York
5709,40.708,-74.0149,10006,New York
5710,40.7456,-73.9797,10017,New York
5711,40.7456,-74.0053,10014,New York
5712,40.7382,-73.9965,10011,New York
5713,40.7109,-74.0165,10280,New York
5714,40.7838,-73.9535,10028,New York
5715,40.7594,-73.9593,10065,New York
5716,40.7662,-73.9799,10103,New York
5717,40.7344,-73.9823,10009,New York
5718,40.753,-73.9958,10199,New York
5719,40.7064,-74.0157,10280,New York
5720,40.7258,-73.9798,10009,New York
5721,40.7324,-73.9875,10003,New York
5722,40.7477,-73.9744,10017,New York
5723,40.7236,-74.0106,10013,New York
5724,40.7058,-74.0086,10271,New York
5725,40.7784,-73.988,10069,New York
5726,40.7805,-73.9464,10028,New York
5727,40.7284,-73.9763,10009,New York
5728,40.7928,-73.9758,10162,New York
5729,40.7756,-73.9829,10069,New York
5730,40.7615,-73.9662,10022,New York
5731,40.7064,-74.0155,10280,New York
5732,40.7483,-73.9747,10017,New York
5733,40.6942,-73.9337,11221,Brooklyn
5734,40.7758,-73.9542,10028,New York
5735,40.7844,-73.9486,10028,New York
5736,40.7205,-73.9793,10002,New York
5737,40.747,-73.985,10001,New York
5738,40.776,-73.9556,10028,New York
5739,40.7775,-73.9784,10023,New York
5740,40.7491,-73.9789,10017,New York
5741,40.6824,-73.9613,11238,Brooklyn
5742,40.7323,-74.0023,10012,New York
5743,40.7545,-73.9984,10199,New York
5744,40.7704,-73.9557,10021,New York
5745,40.7061,-74.0111,10271,New York
5746,40.7434,-73.9773,10016,New York
5747,40.7599,-73.9223,11103,Astoria
5748,40.8004,-73.9405,10035,New York
5749,40.7562,-73.9968,10199,New York
5750,40.7045,-74.0089,10005,New York
5751,40.7431,-73.9792,10016,New York
5752,40.7898,-73.9744,10162,New York
5753,40.7867,-73.9701,10162,New York
5754,40.785,-73.9773,10023,New York
5755,40.7391,-74.0016,10011,New York
5756,40.7605,-73.9678,10022,New York
5757,40.7387,-74.0092,10014,New York
5758,40.7073,-74.0046,10005,New York
5759,40.8855,-73.9107,10463,Bronx
5760,40.7807,-73.979,10023,New York
5761,40.6939,-73.9919,11201,Brooklyn
5762,40.7618,-73.9921,10018,New York
5763,40.7209,-73.98899999999998,10002,New York
5764,40.8143,-73.9598,10027,New York
5765,40.7716,-73.9506,10044,New York
5766,40.7418,-74.0024,10011,New York
5767,40.7813,-73.9525,10028,New York
5768,40.7512,-74.0026,10199,New York
5769,40.7479,-73.9739,10017,New York
5770,40.7177,-73.9984,10278,New York
5771,40.7934,-73.9375,10035,New York
5772,40.7801,-73.9544,10028,New York
5773,40.768,-73.9611,10021,New York
5774,40.776,-73.9556,10028,New York
5775,40.7458,-73.8285,11355,Flushing
5776,40.7672,-73.9895,10019,New York
5777,40.7463,-73.9773,10017,New York
5778,40.7541,-73.9663,10154,New York
5779,40.7754,-73.9465,10028,New York
5780,40.8367,-73.9382,10032,New York
5781,40.7943,-73.9675,10162,New York
5782,40.7276,-73.9839,10009,New York
5783,40.7613,-73.9998,10018,New York
5784,40.7067,-74.0072,10005,New York
5785,40.7489,-73.9765,10017,New York
5786,40.8199,-73.9531,10030,New York
5787,40.7778,-73.97800000000002,10023,New York
5788,40.7032,-73.9914,11201,Brooklyn
5789,40.7702,-73.9539,10044,New York
5790,40.7513,-73.9722,10017,New York
5791,40.7555,-73.9666,10154,New York
5792,40.7539,-73.9677,10171,New York
5793,40.728,-73.9832,10009,New York
5794,40.7221,-73.9872,10002,New York
5795,40.7276,-74.0001,10012,New York
5796,40.7635,-73.9848,10018,New York
5797,40.7804,-73.9499,10028,New York
5798,40.7972,-73.9488,10026,New York
5799,40.7664,-73.9563,10021,New York
5800,40.7372,-73.9981,10011,New York
5801,40.7545,-73.9984,10199,New York
5802,40.7461,-73.9757,10017,New York
5803,40.744,-73.9964,10011,New York
5804,40.7726,-73.9486,10044,New York
5805,40.7586,-73.9838,10020,New York
5806,40.7549,-73.9986,10199,New York
5807,40.7366,-74.0016,10011,New York
5808,40.7096,-73.9974,10038,New York
5809,40.7601,-73.99,10018,New York
5810,40.7631,-73.9581,10065,New York
5811,40.6908,-73.9438,11206,Brooklyn
5812,40.7427,-73.9957,10011,New York
5813,40.7595,-73.9922,10018,New York
5814,40.7664,-73.9918,10019,New York
5815,40.7585,-73.9913,10018,New York
5816,40.7824,-73.9521,10028,New York
5817,40.7765,-73.9458,10028,New York
5818,40.7838,-73.9535,10028,New York
5819,40.7366,-73.9933,10011,New York
5820,40.7073,-74.0046,10005,New York
5821,40.7259,-73.9899,10003,New York
5822,40.7189,-73.9832,10002,New York
5823,40.7634,-73.9638,10065,New York
5824,40.7475,-74.0077,10014,New York
5825,40.6907,-73.9216,11221,Brooklyn
5826,40.7678,-73.9915,10019,New York
5827,40.7652,-73.9897,10019,New York
5828,40.706,-73.8324,11351,Flushing
5829,40.6865,-73.9134,11233,Brooklyn
5830,40.7957,-73.9727,10025,New York
5831,40.7494,-73.9875,10001,New York
5832,40.7733,-73.9814,10023,New York
5833,40.7491,-73.9789,10017,New York
5834,40.7056,-74.0162,10280,New York
5835,40.724,-73.9947,10012,New York
5836,40.6212,-74.0396,11209,Brooklyn
5837,40.7586,-73.9838,10020,New York
5838,40.7056,-74.0162,10280,New York
5839,40.7902,-73.9678,10162,New York
5840,40.7466,-73.9779,10017,New York
5841,40.7447,-73.9741,10017,New York
5842,40.7771,-73.9445,10028,New York
5843,40.7885,-73.9488,10029,New York
5844,40.706,-74.0088,10271,New York
5845,40.7145,-73.9383,11211,Brooklyn
5846,40.7341,-73.9896,10003,New York
5847,40.7311,-74.0045,10012,New York
5848,40.7604,-73.9617,10065,New York
5849,40.7905,-73.9688,10162,New York
5850,40.6306,-74.0249,11220,Brooklyn
5851,40.6926,-73.9315,11221,Brooklyn
5852,40.7067,-74.0071,10005,New York
5853,40.7421,-73.9788,10016,New York
5854,40.7073,-74.0046,10005,New York
5855,40.6812,-73.9338,11221,Brooklyn
5856,40.7248,-73.9885,10002,New York
5857,40.8015,-73.9627,10025,New York
5858,40.7448,-73.9909,10001,New York
5859,40.7095,-74.0131,10006,New York
5860,40.7073,-74.0046,10005,New York
5861,40.7491,-73.9789,10017,New York
5862,40.728,-73.9808,10009,New York
5863,40.7046,-73.9429,11206,Brooklyn
5864,40.7466,-73.9779,10017,New York
5865,40.7487,-73.9895,10001,New York
5866,40.7562,-73.9968,10199,New York
5867,40.7468,-73.9818,10001,New York
5868,40.7297,-73.9794,10009,New York
5869,40.7047,-74.0076,10005,New York
5870,40.7176,-73.9531,11211,Brooklyn
5871,40.7035,-74.0109,10271,New York
5872,40.7678,-73.987,10019,New York
5873,40.7775,-73.9473,10028,New York
5874,40.779,-73.9461,10028,New York
5875,40.7826,-73.9572,10028,New York
5876,40.7834,-73.9833,10023,New York
5877,40.7413,-73.9779,10016,New York
5878,40.761,-73.9935,10018,New York
5879,40.6751,-73.9511,11216,Brooklyn
5880,40.7677,-73.9916,10019,New York
5881,40.7257,-74.0028,10012,New York
5882,40.6869,-73.9132,11233,Brooklyn
5883,40.7301,-73.9927,10003,New York
5884,40.7644,-73.985,10018,New York
5885,40.753,-73.9695,10017,New York
5886,40.7802,-73.9518,10028,New York
5887,40.7558,-73.9633,10022,New York
5888,40.7635,-73.9848,10018,New York
5889,40.7647,-73.959,10065,New York
5890,40.7642,-73.9913,10018,New York
5891,40.7749,-73.9782,10023,New York
5892,40.7439,-73.9743,10016,New York
5893,40.7793,-73.9496,10028,New York
5894,40.6931,-73.9929,11201,Brooklyn
5895,40.7745,-73.9533,10044,New York
5896,40.7466,-73.9779,10017,New York
5897,40.7742,-73.9557,10021,New York
5898,40.796,-73.9742,10025,New York
5899,40.7645,-73.9739,10153,New York
5900,40.6664,-73.9784,11215,Brooklyn
5901,40.7199,-73.9968,10002,New York
5902,40.7191,-74.0109,10013,New York
5903,40.7177,-73.9984,10278,New York
5904,40.7273,-73.9939,10012,New York
5905,40.6877,-73.945,11216,Brooklyn
5906,40.7777,-73.9883,10069,New York
5907,40.7788,-73.9118,11105,Astoria
5908,40.7777,-73.9759,10023,New York
5909,40.6402,-74.0027,11219,Brooklyn
5910,40.7528,-74.0032,10199,New York
5911,40.7674,-73.9837,10019,New York
5912,40.7518,-73.9695,10017,New York
5913,40.8232,-73.9474,10030,New York
5914,40.7446,-73.97399999999998,10017,New York
5915,40.7239,-74.0042,10012,New York
5916,40.6664,-73.9906,11215,Brooklyn
5917,40.7081,-74.0065,10271,New York
5918,40.747,-73.984,10001,New York
5919,40.7772,-73.9561,10028,New York
5920,40.796,-73.9742,10025,New York
5921,40.753,-73.9695,10017,New York
5922,40.7747,-73.9541,10044,New York
5923,40.8198,-73.9578,10027,New York
